,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense_scaled,Expense_encoded,Age_scaled,Group_id,Member_id,Name_Length,Group_members,Deck_fact,Cabin_side_fact,Cabin_Num
2186,0,0,0,1,0,0,0,-0.33857225874765307,1.0,-0.33676556645110256,2340,1,12,1,5,1,454
2187,1,0,0,0,1,0,0,-0.255296539463668,1.0,-0.9658370773004266,2341,1,17,1,5,1,455
2188,0,0,0,1,0,1,0,-0.45401720403546897,1.0,1.690242635174497,2345,1,14,1,6,1,378
2189,0,0,0,0,0,1,0,-0.346474334300148,1.0,-0.057178228295847434,2347,1,17,7,5,0,477
2190,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.2454244154556817,2347,2,16,7,6,0,377
2191,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.5250117536109369,2347,3,15,7,6,0,377
2192,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-2.014289595382633,2347,4,17,7,6,0,377
2193,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-0.9658370773004266,2347,5,17,7,6,0,377
2194,0,0,0,0,0,0,0,-0.08444320896493655,1.0,0.15251227532059392,2347,6,17,7,6,0,377
2195,0,0,0,0,1,0,0,-0.5958835225145892,1.0,-1.3852180845333093,2347,7,16,7,6,0,377
2196,0,1,0,0,0,0,1,1.6734177473106726,1.0,1.0611711243251731,2348,1,15,1,3,1,78
2197,0,0,0,0,1,0,0,-0.1811385996633309,1.0,0.432099613475849,2349,1,11,1,6,1,379
2198,1,0,0,0,1,0,0,2.8150480950877674,1.0,0.08261544078178013,2353,1,16,2,6,1,380
2199,0,0,0,0,0,0,0,-0.1975506027338973,1.0,-1.1056307463780541,2353,2,16,2,5,1,457
2200,0,0,1,0,1,0,1,-0.20909979007985144,1.0,1.131067958863987,2356,1,10,3,3,1,80
2201,1,0,1,0,1,1,0,-0.45401720403546897,1.0,-1.7347022572273783,2356,2,10,3,3,1,80
2202,1,0,1,0,1,1,0,-0.45401720403546897,1.0,-0.5464560700675439,2356,3,10,3,3,1,80
2203,0,0,0,0,1,0,0,0.25104414786158435,1.0,-0.6163529046063577,2357,1,12,1,4,0,139
2204,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,2360,1,16,1,6,0,379
2205,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.804599091766192,2361,1,13,2,6,0,380
2206,1,0,0,0,0,0,0,-0.25104157570463226,1.0,0.012718606242966344,2361,2,13,2,5,0,481
2207,1,1,0,0,1,0,0,2.831375741733969,1.0,-0.057178228295847434,2363,1,14,1,2,1,85
2208,1,0,0,0,1,0,0,-0.1811385996633309,1.0,1.0611711243251731,2364,1,11,1,6,0,381
2209,1,1,0,0,1,1,0,-0.6268587155124732,1.0,1.4805521315580557,2365,1,12,1,3,0,71
2210,0,0,1,0,1,1,0,-0.7324603324412468,0.0,0.432099613475849,2366,1,12,1,5,0,482
2211,0,0,0,0,1,0,0,-0.3403958146443827,1.0,-0.6862497391451715,2367,1,12,1,5,0,483
2212,0,0,1,0,1,0,0,-0.15256955728123384,1.0,-0.47655923552873014,2368,1,10,1,4,0,141
2213,0,0,0,0,1,0,0,-0.17141296821410637,1.0,0.08261544078178013,2369,1,16,1,5,0,484
2214,0,1,0,0,1,0,0,2.831375741733969,1.0,0.5019964480146628,2373,1,12,1,3,1,81
2215,1,0,1,0,1,0,0,0.42002699429186063,1.0,-0.6163529046063577,2374,1,10,1,4,1,166
2216,1,0,0,0,0,0,0,-0.27474780236211704,1.0,-0.47655923552873014,2375,1,16,1,6,0,383
2217,0,0,0,0,0,0,0,-0.3051404006409437,1.0,-0.47655923552873014,2376,1,16,1,5,1,459
2218,1,1,0,1,0,1,0,-0.7324603324412468,0.0,0.22240910985940768,2377,1,13,1,2,0,83
2219,0,0,0,0,1,0,0,-0.20241341845850958,1.0,0.432099613475849,2379,1,15,1,5,0,487
2220,0,0,0,0,0,0,0,0.09239478484610913,1.0,0.8514806207087318,2382,1,16,1,5,0,488
2221,0,0,0,0,1,1,0,-0.7324603324412468,0.0,1.9698299733297522,2384,1,17,7,6,1,383
2222,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.804599091766192,2384,2,16,7,6,1,383
2223,1,0,0,0,0,0,0,-0.7324603324412468,0.0,-1.2454244154556817,2384,3,18,7,6,1,383
2224,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.7347022572273783,2384,4,17,7,6,1,383
2225,0,0,0,0,1,1,0,-0.5433340147225798,1.0,-0.826043408222799,2384,5,17,7,6,1,383
2226,0,0,0,0,1,1,0,-0.7324603324412468,0.0,0.08261544078178013,2384,6,17,7,6,1,383
2227,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.2454244154556817,2384,7,17,7,4,1,608
2228,0,0,1,0,1,0,0,0.39449721173764624,1.0,-0.40666240098991635,2385,1,11,1,5,1,461
2229,1,0,0,0,1,0,0,0.3645225830963336,1.0,2.039726807868566,2387,1,17,1,4,0,142
2230,0,0,0,0,1,0,0,-0.2935912132949896,1.0,-0.47655923552873014,2389,1,11,1,6,1,384
2231,0,0,0,0,1,1,0,1.91335464863186,1.0,-0.33676556645110256,2390,1,18,1,6,0,385
2232,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.6163529046063577,2391,1,13,1,4,0,143
2233,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.5718932825534766,2392,1,12,1,6,0,386
2234,0,0,0,0,1,0,0,-0.11375529687851403,1.0,1.4106552970192419,2395,1,16,1,6,0,387
2235,0,0,0,0,1,0,0,0.2552991116206201,1.0,1.2009647934028007,2396,1,16,2,4,1,168
2236,0,0,0,0,1,0,0,-0.19511919487159118,1.0,0.08261544078178013,2396,2,16,2,6,1,386
2237,0,0,0,0,0,0,0,-0.24010024032425464,1.0,0.5019964480146628,2397,1,12,1,6,1,387
2238,0,0,0,0,1,0,0,-0.2285510529783005,1.0,-0.5464560700675439,2398,1,17,1,5,0,490
2239,0,0,1,0,1,0,1,-0.01944997681997301,1.0,-0.26686873191228877,2399,1,10,1,4,1,169
2240,1,0,0,1,0,1,0,-0.7324603324412468,0.0,0.9213774552475456,2401,1,14,1,6,0,388
2241,0,0,0,0,1,1,0,-0.6268587155124732,1.0,-1.1056307463780541,2402,1,16,1,6,0,389
2242,0,0,0,0,0,0,0,-0.19511919487159118,1.0,-0.26686873191228877,2403,1,15,1,6,1,388
2243,0,1,0,0,1,0,0,2.1621307276342057,1.0,0.012718606242966344,2404,1,17,4,2,1,86
2244,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.826043408222799,2404,2,16,4,2,1,86
2245,1,1,0,0,0,0,0,2.831375741733969,1.0,0.5019964480146628,2404,3,16,4,2,1,86
2246,1,0,1,0,1,1,0,-0.7324603324412468,0.0,1.0611711243251731,2404,4,14,4,2,1,86
2247,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2406,1,10,1,5,1,465
2248,0,0,0,0,0,0,0,-0.31304247619343867,1.0,-0.47655923552873014,2409,1,17,2,5,0,492
2249,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.47655923552873014,2409,2,18,2,6,0,390
2250,1,0,0,0,1,1,0,-0.6268587155124732,1.0,0.9912742897863592,2410,1,14,1,6,0,391
2251,1,0,0,0,1,0,0,0.7641555632325434,1.0,0.012718606242966344,2411,1,16,1,5,0,493
2252,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,2412,1,15,1,6,0,392
2253,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2413,1,18,1,6,1,390
2254,0,1,0,0,1,0,0,2.831375741733969,1.0,0.9213774552475456,2414,1,15,1,7,0,1
2255,0,0,0,0,1,0,0,0.3720066890113145,1.0,0.9912742897863592,2416,1,12,1,6,1,391
2256,0,0,0,0,1,0,0,-0.19329563897486157,1.0,0.22240910985940768,2417,1,18,1,6,0,393
2257,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.9658370773004266,2419,1,15,1,6,0,394
2258,1,0,1,0,1,0,1,-0.7324603324412468,0.0,-0.47655923552873014,2421,1,12,1,4,0,145
2259,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,2423,1,13,1,6,0,395
2260,1,0,0,0,1,0,0,0.371398837045738,1.0,0.36220277893703523,2424,1,15,1,6,1,393
2261,1,0,1,0,1,1,0,-0.7324603324412468,0.0,2.8784888223343312,2426,1,11,2,5,1,466
2262,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2426,2,9,2,5,1,466
2263,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.196971897373475,2427,1,15,1,1,1,94
2264,0,0,0,0,1,0,0,-0.06017605851360075,1.0,-0.826043408222799,2429,1,15,1,5,0,497
2265,0,0,0,0,1,0,0,-0.26076720715385676,1.0,-1.1056307463780541,2431,1,12,1,5,0,498
2266,0,0,0,0,1,0,0,-0.4953137094420337,1.0,-0.6862497391451715,2432,1,17,1,5,0,499
2267,1,1,0,0,1,1,0,-0.5433340147225798,1.0,0.22240910985940768,2433,1,13,1,2,0,84
2268,0,0,0,0,1,0,0,0.962838799551705,1.0,0.29230594439822144,2435,1,13,1,5,1,467
2269,0,0,0,0,1,0,0,-0.05766029422692962,1.0,-0.5464560700675439,2436,1,13,1,5,0,501
2270,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.40666240098991635,2438,1,11,1,5,0,503
2271,1,0,0,0,1,0,0,-0.26015935518828026,1.0,-0.33676556645110256,2439,1,16,1,5,0,504
2272,0,0,0,0,0,0,0,-0.19998201059620344,1.0,-0.826043408222799,2441,1,15,1,5,1,468
2273,1,0,1,0,1,1,1,-0.7324603324412468,0.0,0.36220277893703523,2442,1,11,1,5,0,505
2274,0,0,1,0,1,0,0,0.45589026026087615,1.0,0.15251227532059392,2443,1,16,1,3,0,72
2275,0,0,0,0,0,0,0,-0.27839491415557627,1.0,0.9912742897863592,2444,1,12,1,5,0,506
2276,0,0,0,0,0,0,0,-0.2522572796357853,1.0,0.9912742897863592,2445,1,12,1,4,1,170
2277,1,0,0,0,1,0,0,-0.273532098430964,1.0,0.29230594439822144,2446,1,18,1,5,0,507
2278,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.057178228295847434,2449,1,9,3,5,0,508
2279,0,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,2449,2,10,3,4,0,146
2280,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.5250117536109369,2449,3,10,3,5,0,508
2281,0,0,1,1,0,1,0,-0.7324603324412468,0.0,-0.8959402427616128,2451,1,16,1,6,1,395
2282,0,0,0,0,0,0,0,-0.1113238890162079,1.0,0.9213774552475456,2452,1,11,1,5,1,470
2283,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,2453,1,9,1,4,0,147
2284,0,0,0,0,1,0,0,-0.24557090801444345,1.0,-0.6862497391451715,2454,1,18,1,5,0,510
2285,0,0,1,0,1,0,0,0.48142004281509054,1.0,0.9213774552475456,2455,1,11,1,5,1,471
2286,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.1056307463780541,2456,1,12,1,6,0,399
2287,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.8959402427616128,2457,1,11,1,6,0,400
2288,1,0,0,0,1,0,0,-0.3057482526065203,1.0,-0.5464560700675439,2458,1,15,1,5,0,511
2289,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,2460,1,9,1,6,0,402
2290,0,0,1,0,1,1,0,-0.7324603324412468,0.0,2.808591987795517,2461,1,12,1,6,1,396
2291,0,0,0,1,0,1,1,-0.7324603324412468,0.0,-0.9658370773004266,2462,1,17,1,6,1,397
2292,0,0,0,0,1,0,0,-0.5007843771322225,1.0,1.3407584624804283,2463,1,17,1,4,1,171
2293,0,0,0,0,1,0,0,-0.012953487526693645,1.0,0.9213774552475456,2466,1,14,1,5,1,472
2294,0,0,1,0,1,0,0,-0.08874510089569783,1.0,0.9213774552475456,2467,1,11,1,3,1,83
2295,0,0,0,0,1,0,0,-0.3033168447442141,1.0,-0.40666240098991635,2470,1,13,2,6,1,398
2296,0,0,0,0,1,0,0,0.06135299737925299,1.0,-0.196971897373475,2470,2,12,2,6,1,398
2297,0,0,0,0,1,0,0,-0.18053074769775437,1.0,1.131067958863987,2471,1,14,1,6,0,403
2298,0,0,0,0,1,0,0,-0.2522572796357853,1.0,0.08261544078178013,2472,1,16,1,4,1,173
2299,1,0,1,0,1,1,0,-0.6268587155124732,1.0,0.5019964480146628,2474,1,9,1,5,1,475
2300,0,1,0,0,1,0,0,2.831375741733969,1.0,0.0006914905982208967,2475,1,14,1,2,0,85
2301,0,0,0,0,1,0,1,0.03647240401306807,1.0,0.432099613475849,2476,1,11,1,5,0,512
2302,1,1,0,0,1,1,0,-0.45401720403546897,1.0,-0.5464560700675439,2477,1,16,2,2,0,86
2303,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.4805521315580557,2477,2,16,2,2,0,86
2304,0,0,0,0,1,1,0,-0.7324603324412468,0.0,1.6203458006356832,2478,1,14,1,6,0,404
2305,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.5464560700675439,2479,1,17,1,4,1,608
2306,0,0,0,0,0,0,0,-0.30757180850324983,1.0,0.8514806207087318,2480,1,14,1,5,1,476
2307,0,0,0,0,0,0,0,0.962838799551705,1.0,0.432099613475849,2483,1,14,1,5,1,477
2308,0,0,0,0,1,0,0,-0.2613750591194333,1.0,-0.196971897373475,2486,1,16,2,5,0,513
2309,0,0,0,0,1,0,0,0.48142004281509054,1.0,-0.826043408222799,2486,2,15,2,5,0,513
2310,0,0,1,0,1,0,0,2.6155882939542994,1.0,2.808591987795517,2488,1,9,1,3,1,85
2311,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,2489,1,18,1,1,0,72
2312,0,0,0,1,0,0,0,2.128698869527496,1.0,-0.26686873191228877,2491,1,15,1,6,1,401
2313,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,2492,1,12,1,5,1,480
2314,0,0,0,0,1,0,0,-0.2923755093638365,1.0,-0.26686873191228877,2496,1,11,1,5,1,481
2315,0,0,0,0,0,0,0,-0.33614085088534695,1.0,0.5019964480146628,2497,1,15,1,4,1,608
2316,0,0,0,0,1,0,0,-0.13068688652047863,1.0,-1.0357339118392404,2498,1,14,1,4,1,176
2317,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.12707506283466122,2499,1,14,1,2,1,89
2318,0,0,0,0,1,0,0,0.3604575016653604,1.0,-0.47655923552873014,2500,1,18,1,6,1,403
2319,0,0,0,0,1,0,0,-0.19207993504370852,1.0,-0.33676556645110256,2502,1,16,1,6,1,404
2320,0,0,1,0,1,0,0,0.050452999221328336,1.0,0.0006914905982208967,2503,1,12,2,5,0,516
2321,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.7347022572273783,2503,2,9,2,5,0,516
2322,0,0,1,0,1,0,0,-0.2540808355325149,1.0,-0.6862497391451715,2505,1,10,2,4,0,149
2323,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.6862497391451715,2505,2,13,2,4,0,149
2324,0,0,1,0,0,0,0,2.831375741733969,1.0,0.6417901170922904,2506,1,17,3,0,0,19
2325,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.7116869516311042,2506,2,17,3,0,0,19
2326,0,1,0,0,0,0,0,1.508689864639432,1.0,-0.40666240098991635,2506,3,17,3,0,0,19
2327,1,1,0,0,0,1,0,-0.45401720403546897,1.0,1.9698299733297522,2508,1,14,2,3,1,86
2328,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2508,2,14,2,3,1,86
2329,0,0,0,0,1,0,0,-0.030999164165927146,1.0,0.9912742897863592,2509,1,13,1,5,1,483
2330,1,0,1,0,1,0,0,0.15925850105952782,1.0,-0.057178228295847434,2510,1,10,1,5,0,517
2331,0,1,0,0,0,0,0,2.831375741733969,1.0,0.29230594439822144,2512,1,17,2,2,1,91
2332,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.5718932825534766,2512,2,16,2,2,1,91
2333,0,0,0,0,1,0,0,-0.30027758491633144,1.0,-0.057178228295847434,2513,1,14,1,4,1,608
2334,0,1,0,0,0,0,1,2.831375741733969,1.0,-0.057178228295847434,2515,1,12,2,1,1,96
2335,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2515,2,13,2,1,1,96
2336,0,0,0,0,0,0,0,-0.24070809228983117,1.0,0.012718606242966344,2516,1,13,1,6,0,406
2337,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,2518,1,15,2,2,0,87
2338,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,2518,2,17,2,2,0,87
2339,1,0,0,0,1,0,0,0.052276555118057934,1.0,-0.33676556645110256,2519,1,11,1,5,1,485
2340,0,1,0,0,1,0,0,2.831375741733969,1.0,2.1096236424073798,2520,1,15,1,2,0,88
2341,0,0,1,0,1,1,1,-0.7324603324412468,0.0,0.9912742897863592,2521,1,8,1,4,0,151
2342,1,0,1,0,1,1,1,-0.7324603324412468,0.0,-0.6163529046063577,2522,1,11,1,5,0,520
2343,1,1,0,0,0,1,0,-0.6268587155124732,1.0,-0.40666240098991635,2523,1,17,1,1,0,73
2344,1,1,0,0,0,1,0,-0.5433340147225798,1.0,-0.12707506283466122,2524,1,16,1,3,0,74
2345,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.6417901170922904,2526,1,13,1,1,0,74
2346,1,0,0,1,0,1,1,-0.7324603324412468,0.0,0.6417901170922904,2527,1,16,1,6,1,405
2347,1,0,1,0,1,0,0,-0.026744200406891412,1.0,1.3407584624804283,2528,1,10,1,5,1,487
2348,0,0,1,0,1,0,0,0.43765470129358014,1.0,-0.26686873191228877,2530,1,9,1,5,1,488
2349,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.26686873191228877,2531,1,14,1,6,0,407
2350,0,0,1,0,1,0,0,0.7604240950147194,1.0,-0.33676556645110256,2532,1,10,2,5,1,489
2351,1,0,1,0,1,1,0,-0.7324603324412468,0.0,2.808591987795517,2532,2,12,2,5,1,489
2352,0,1,0,0,0,0,0,0.7155274059864207,1.0,-0.6163529046063577,2534,1,15,2,1,0,75
2353,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,2534,2,17,2,1,0,75
2354,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.057178228295847434,2535,1,14,1,6,0,409
2355,1,0,0,1,0,0,0,-0.31608173602132134,1.0,-0.40666240098991635,2537,1,13,1,4,0,152
2356,0,0,1,0,1,0,0,0.10515967612321635,1.0,-0.33676556645110256,2540,1,11,1,4,1,177
2357,0,1,0,0,0,0,0,1.9548532073726075,1.0,1.0611711243251731,2541,1,16,1,1,0,77
2358,0,0,1,0,1,0,0,-0.11245132755318263,1.0,0.012718606242966344,2542,1,10,1,4,0,153
2359,1,1,0,0,0,0,0,-0.7324603324412468,0.0,-1.5949085881497507,2544,1,15,2,1,1,97
2360,0,1,0,0,1,0,0,1.635123073479351,1.0,0.9213774552475456,2544,2,15,2,1,1,97
2361,0,0,0,0,0,1,0,-0.7324603324412468,0.0,3.018282491411959,2545,1,18,1,6,0,410
2362,0,0,0,0,1,0,0,-0.22915890494387706,1.0,0.5019964480146628,2546,1,14,1,5,1,491
2363,0,1,0,0,0,0,0,1.0692128935275984,1.0,0.5718932825534766,2547,1,16,2,4,1,608
2364,1,1,0,0,0,0,0,2.831375741733969,1.0,0.8514806207087318,2547,2,14,2,0,0,20
2365,0,0,0,0,1,0,0,-0.1811385996633309,1.0,-0.7561465736839853,2548,1,15,1,6,1,407
2366,0,0,1,0,1,0,0,0.3008880090388601,1.0,2.319314146023821,2549,1,10,3,5,0,522
2367,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-2.014289595382633,2549,2,9,3,5,0,522
2368,0,0,1,0,1,0,0,0.051060851186904864,1.0,1.8300363042521246,2549,3,11,3,5,0,522
2369,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.8959402427616128,2550,1,18,1,6,0,411
2370,0,0,0,0,1,0,0,-0.29298336132941305,1.0,0.22240910985940768,2551,1,16,1,5,0,523
2371,1,0,0,0,1,0,0,-0.046803315270917016,1.0,-0.6862497391451715,2552,1,15,3,5,1,492
2372,1,0,0,0,0,0,0,-0.5471537483345824,1.0,-1.5250117536109369,2552,2,16,3,6,1,408
2373,1,0,0,0,0,0,0,-0.7324603324412468,0.0,-1.7347022572273783,2552,3,16,3,6,1,408
2374,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.08261544078178013,2553,1,15,1,3,1,87
2375,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.33676556645110256,2555,1,17,2,1,0,78
2376,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.36220277893703523,2555,2,16,2,1,0,78
2377,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.08261544078178013,2557,1,16,1,2,1,92
2378,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.804599091766192,2558,1,11,4,5,0,525
2379,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,2558,2,10,4,5,0,525
2380,1,0,1,0,1,0,0,0.07294352194766007,1.0,1.8300363042521246,2558,3,9,4,5,0,525
2381,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-2.014289595382633,2558,4,12,4,5,0,525
2382,0,1,0,0,1,0,0,2.0253640353794853,1.0,1.5504489660968694,2559,1,13,1,4,1,608
2383,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-2.014289595382633,2560,1,12,3,6,0,412
2384,0,0,0,0,1,0,0,-0.007208581084077345,1.0,-0.5464560700675439,2560,2,12,3,6,0,412
2385,0,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.8744959263050058,2560,3,12,3,6,0,412
2386,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.6862497391451715,2561,1,15,1,4,1,178
2387,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,2562,1,9,2,5,0,526
2388,0,0,1,0,1,0,0,0.8467390741265871,1.0,-0.6163529046063577,2562,2,12,2,5,0,526
2389,1,1,0,0,1,0,0,1.1670770599854203,1.0,0.9213774552475456,2564,1,14,1,4,1,179
2390,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.826043408222799,2565,1,12,2,5,0,527
2391,0,0,1,0,1,0,0,0.09421834074283875,1.0,0.22240910985940768,2565,2,11,2,4,0,155
2392,1,0,0,0,1,0,0,-0.25590439142924454,1.0,-0.057178228295847434,2571,1,17,1,6,0,414
2393,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.5464560700675439,2572,1,17,2,2,1,93
2394,1,1,0,0,0,1,1,-0.7324603324412468,0.0,1.8999331387909384,2572,2,15,2,2,1,93
2395,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,2573,1,17,1,2,0,90
2396,0,0,0,0,1,0,0,-0.24435520408329037,1.0,0.9213774552475456,2574,1,13,1,5,1,496
2397,0,0,0,0,1,0,0,0.9433875366532559,1.0,-0.7561465736839853,2578,1,12,1,5,1,498
2398,0,0,0,0,1,0,0,-0.2941990652605661,1.0,-0.33676556645110256,2580,1,13,1,6,1,412
2399,0,0,0,0,1,0,0,-0.2546886874980914,1.0,-0.6163529046063577,2581,1,12,2,4,0,156
2400,0,0,0,0,1,0,0,-0.2711006905686579,1.0,-0.47655923552873014,2581,2,12,2,5,0,531
2401,0,0,0,0,1,0,0,-0.255296539463668,1.0,-0.47655923552873014,2582,1,14,1,6,0,415
2402,0,0,0,1,0,1,0,-0.6268587155124732,1.0,-0.5464560700675439,2584,1,16,1,6,0,417
2403,1,0,0,0,1,0,0,-0.1774914878698717,1.0,-0.057178228295847434,2588,1,13,1,6,0,419
2404,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.196971897373475,2589,1,14,5,2,0,91
2405,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.4805521315580557,2589,2,14,5,2,0,91
2406,0,1,0,0,1,0,0,2.831375741733969,1.0,-0.196971897373475,2589,3,16,5,2,0,91
2407,0,1,0,0,1,0,1,1.4418261484260133,1.0,0.08261544078178013,2589,4,12,5,2,0,91
2408,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,2589,5,12,5,2,0,91
2409,0,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.455114919072123,2590,1,11,3,6,0,420
2410,0,0,0,0,1,0,0,-0.22247253332253517,1.0,1.131067958863987,2590,2,11,3,6,0,420
2411,1,0,0,1,0,1,0,-0.7324603324412468,0.0,0.432099613475849,2590,3,11,3,6,0,420
2412,0,0,0,1,0,0,0,-0.34586648233457146,1.0,-0.7561465736839853,2591,1,16,2,5,1,499
2413,0,0,0,0,1,0,0,-0.23584527656521892,1.0,-0.40666240098991635,2591,2,16,2,6,1,413
2414,0,0,1,0,1,0,1,-0.20909979007985144,1.0,0.012718606242966344,2592,1,8,2,3,0,75
2415,0,0,1,0,1,0,0,1.5402981668494118,1.0,-0.7561465736839853,2592,2,10,2,3,0,75
2416,0,0,0,0,1,0,0,-0.19694275076832077,1.0,-0.057178228295847434,2593,1,15,1,6,0,421
2417,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.36220277893703523,2594,1,16,1,1,1,98
2418,1,0,1,0,0,0,0,-0.7324603324412468,0.0,-2.014289595382633,2595,1,10,4,5,0,533
2419,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.7347022572273783,2595,2,9,4,5,0,533
2420,0,0,1,0,1,0,0,-0.09056865679242743,1.0,-0.057178228295847434,2595,3,7,4,3,0,76
2421,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.455114919072123,2595,4,10,4,5,0,533
2422,0,0,1,0,1,0,0,1.3111379758270587,1.0,-0.6163529046063577,2596,1,9,2,3,0,77
2423,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,2596,2,11,2,5,0,534
2424,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,2597,1,10,2,5,1,500
2425,0,0,1,0,0,0,0,1.0315260716618533,1.0,0.15251227532059392,2597,2,11,2,5,1,500
2426,0,0,1,0,1,0,0,0.7725811343262501,1.0,0.5718932825534766,2598,1,11,1,5,0,535
2427,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.5464560700675439,2599,1,14,1,4,1,608
2428,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,2601,1,10,1,5,0,536
2429,0,0,1,0,1,1,0,-0.7324603324412468,0.0,0.36220277893703523,2602,1,11,3,4,0,158
2430,1,0,1,0,0,0,0,-0.7324603324412468,0.0,-2.014289595382633,2602,2,11,3,4,0,158
2431,0,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,2602,3,10,3,4,0,158
2432,1,0,1,0,0,1,0,-0.7324603324412468,0.0,0.9912742897863592,2605,1,9,1,3,1,88
2433,0,0,0,0,1,0,0,-0.1847857114567901,1.0,0.0006914905982208967,2606,1,16,2,5,0,537
2434,0,0,0,0,1,0,0,-8.697931570228412e-05,1.0,1.131067958863987,2606,2,16,2,5,0,537
2435,1,1,0,0,1,1,0,-0.7324603324412468,0.0,2.3892109805626345,2607,1,18,4,1,1,99
2436,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.826043408222799,2607,2,17,4,1,1,99
